date,no,league,lgc,lam,xg_h,xg_a,shot_h,shot_a,sot_h,sot_a,cor_h,cor_a,big_h,big_a,inj_h,inj_a,temp,rain,rank_gap,h2h_edge,xg_diff,shot_diff,sot_diff,cor_diff,big_diff,inj_diff,act,act_dir,act_htft,act_balls,act_h,act_a,act_hh,act_ha,v11_dir_hit,v11_score_hit,v11_ht_hit,v11_ou_hit,hm_n_h,hm_fh_sc_h,hm_fh_cc_h,hm_ht_lead_h,hm_ht_trail_h,hm_first_min_h,hm_fh_share_h,hm_n_a,hm_fh_sc_a,hm_fh_cc_a,hm_ht_lead_a,hm_ht_trail_a,hm_first_min_a,hm_fh_share_a,hm_fh_sc_diff,hm_fh_cc_diff,hm_ht_lead_diff,hm_ht_trail_diff,hm_first_min_diff,hm_fh_share_diff,lam_h,lam_a,rain_p,h2h_wr,form5_w,form5_d,form5_l,form_gf,form_ga,lam_sum
2026-08-29,019,英超,lg-eng,2.4,1.04,0.75,17.0,11.0,6.0,2.0,,,,,,,19.0,,,,0.29,6.0,4.0,,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,no,ok,,1,0.0,0.0,1.0,0.0,,,1,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,
2026-08-29,020,德甲,lg-bundes,2.7,1.41,0.8,20.0,8.0,6.0,3.0,,,,,,,22.0,,,,0.6099999999999999,12.0,3.0,,,,2-0（2-0）,主胜,胜胜,2,2,0,2.0,0.0,ok,ok,ok,,1,0.0,2.0,0.0,1.0,28.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,
2026-08-29,021,意甲,lg-sa,2.1,1.65,0.89,15.0,12.0,5.0,5.0,,,,,,,29.0,,,,0.7599999999999999,3.0,0.0,,,,2-3（1-3）,客胜,负负,5,2,3,1.0,3.0,no,no,no,,1,1.0,1.0,0.0,0.0,6.0,1.0,1,1.0,0.0,1.0,0.0,29.0,1.0,0.0,1.0,-1.0,0.0,-23.0,0.0,,,,,,,,,,
2026-08-29,022,意甲,lg-sa,2.5,1.89,1.08,25.0,12.0,4.0,6.0,8.0,5.0,,,,,30.0,,,,0.8099999999999998,13.0,-2.0,3.0,,,0-3（0-2）,客胜,负负,3,0,3,0.0,2.0,no,no,no,,1,0.0,1.0,0.0,1.0,27.0,,0,,,,,,,,,,,,,,,,,,,,,,
2026-08-29,023,意甲,lg-sa,2.1,1.85,1.26,19.0,10.0,7.0,4.0,,,,,,,31.0,,,,0.5900000000000001,9.0,3.0,,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,no,no,no,,1,0.0,0.0,0.0,1.0,,,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,
2026-08-29,025,西甲,lg-laliga,2.2,1.66,0.76,17.0,11.0,10.0,3.0,7.0,3.0,,,,,25.0,,,-0.8,0.8999999999999999,6.0,7.0,4.0,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,ok,ok,,2,0.0,0.0,0.0,0.0,63.0,,2,1.5,0.5,0.5,0.0,7.0,0.75,-1.5,-0.5,-0.5,0.0,56.0,,,,,0.0,0.0,1.0,4.0,,,
2026-08-29,027,意甲,lg-sa,2.2,1.68,0.22,21.0,4.0,6.0,3.0,10.0,2.0,,,,,27.0,,,,1.46,17.0,3.0,8.0,,,2-0（0-0）,主胜,平胜,2,2,0,0.0,0.0,ok,ok,ok,,1,1.0,0.0,1.0,0.0,22.0,1.0,1,0.0,0.0,0.0,0.0,79.0,0.0,1.0,0.0,1.0,0.0,-57.0,1.0,,,,,,,,,,
2026-08-29,028,西甲,lg-laliga,2.8,0.95,0.93,21.0,12.0,5.0,5.0,4.0,2.0,,,,,31.0,,2.0,0.25,0.0199999999999999,9.0,0.0,2.0,,,1-3（0-3）,客胜,负负,4,1,3,0.0,3.0,no,no,no,,2,0.5,0.5,0.5,0.5,9.5,0.2,0,,,,,,,,,,,,,,,,0.5,0.0,2.0,1.0,,,
2026-08-30,002,韩职,lg-k1,2.6,,,,,,,,,,,,,28.0,,,0.2,,,,,,,3-1（1-0）,主胜,胜胜,4,3,1,1.0,0.0,no,no,no,,5,1.2,0.6,0.4,0.2,22.0,0.75,7,0.571,0.857,0.286,0.0,27.0,0.4,0.629,-0.257,0.114,0.2,-5.0,0.35,,,,0.467,2.0,1.0,2.0,28.0,26.0,
2026-08-30,003,韩职,lg-k1,2.3,,,,,,,,,,,,,26.0,,,-0.255,,,,,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,,4,1.0,0.75,0.0,0.0,23.3,0.667,7,0.286,0.571,0.0,0.286,18.8,0.25,0.714,0.179,0.0,-0.286,4.5,0.417,,,,0.191,1.0,2.0,2.0,31.0,22.0,
2026-08-30,005,瑞超,lg-swe,3.2,,,,,,,,,,,,,20.0,,,0.037,,,,,,,3-2（1-2）,主胜,负胜,5,3,2,1.0,2.0,no,no,no,,1,1.0,3.0,0.0,1.0,7.0,0.25,5,0.4,0.2,0.6,0.2,37.2,0.25,0.6,2.8,-0.6,0.8,-30.2,0.0,,2.0,,0.407,,,,10.0,4.0,
2026-08-30,007,挪超,lg-nor,3.1,,,,,,,,,,,,,15.0,,,0.0,,,,,,,4-2（0-1）,主胜,负胜,6,4,2,0.0,1.0,ok,no,no,,8,1.125,0.25,0.75,0.0,19.0,0.5,4,1.25,0.5,0.5,0.25,14.0,0.455,-0.125,-0.25,0.25,-0.25,5.0,0.045,,,,0.31,4.0,,,24.0,2.0,
2026-08-30,008,英超,lg-eng,2.3,,,,,,,,,,,,,21.0,,,-0.188,,,,,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,no,no,no,,1,1.0,1.0,0.0,0.0,24.0,1.0,1,1.0,2.0,0.0,1.0,1.0,0.5,0.0,-1.0,0.0,-1.0,23.0,0.5,,,,0.25,,,,,,
2026-08-30,009,英超,lg-eng,2.9,,,,,,,,,,,,,21.0,,,-0.111,,,,,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,ok,ok,no,,2,0.0,0.0,0.0,0.0,88.0,0.0,1,0.0,0.0,1.0,0.0,,,0.0,0.0,-1.0,0.0,,,,,,0.222,,,,13.0,1.0,
2026-08-30,010,法甲,lg-ligue1,2.0,,,,,,,,,,,,,23.0,,9.0,,,,,,,,3-0（1-0）,主胜,胜胜,3,3,0,1.0,0.0,ok,no,ok,,0,,,,,,,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2026-08-30,011,德甲,lg-bundes,2.9,,,,,,,,,,,,,26.0,,,,,,,,,,4-1（2-0）,主胜,胜胜,5,4,1,2.0,0.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,013,西甲,lg-laliga,2.8,,,,,,,,,,,,,32.0,,14.0,0.722,,,,,,,4-0（3-0）,主胜,胜胜,4,4,0,3.0,0.0,ok,ok,ok,,1,0.0,0.0,0.0,0.0,,,2,0.5,0.5,0.0,0.0,45.5,1.0,-0.5,-0.5,0.0,0.0,,,,,,0.778,,,,1.0,3.0,
2026-08-30,014,英超,lg-eng,2.3,,,,,,,,,,,,,19.0,,,,,,,,,,5-2（1-1）,主胜,平胜,7,5,2,1.0,1.0,ok,no,ok,,1,0.0,3.0,0.0,1.0,17.0,,0,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,015,德甲,lg-bundes,2.1,,,,,,,,,,,,,25.0,,,-0.28,,,,,,,3-0（1-0）,主胜,胜胜,3,3,0,1.0,0.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,,,,0.16,,,,,,
2026-08-30,016,意甲,lg-sa,2.1,1.35,1.03,13.0,21.0,2.0,6.0,2.0,7.0,,,,,31.0,,,0.0,0.32,-8.0,-4.0,-5.0,,,1-2（1-2）,客胜,负负,3,1,2,1.0,2.0,no,no,no,,1,0.0,0.0,0.0,0.0,82.0,0.0,1,0.0,1.0,0.0,1.0,29.0,0.0,0.0,-1.0,0.0,-1.0,53.0,0.0,0.9,1.2,,0.677,1.0,3.0,1.0,,,2.1
2026-08-30,017,西甲,lg-laliga,1.9,1.42,1.33,11.0,12.0,4.0,4.0,,,,,,,21.0,,,,0.0899999999999998,-1.0,0.0,,,,3-1（2-1）,主胜,胜胜,4,3,1,2.0,1.0,ok,no,ok,no,2,1.0,0.5,0.5,0.0,21.0,1.0,2,0.0,0.0,0.0,0.0,,,1.0,0.5,0.5,0.0,,,,,,,,,,,,
2026-08-30,019,意甲,lg-sa,2.5,1.55,0.58,15.0,8.0,2.0,1.0,,,,,,,29.0,,6.0,0.152,0.97,7.0,1.0,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,no,ok,no,1,0.0,0.0,0.0,0.0,59.0,0.0,1,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,,,,0.515,,,,,,
2026-08-30,020,意甲,lg-sa,2.8,0.45,3.91,10.0,31.0,0.0,7.0,,,,,,,29.0,,4.0,-0.189,-3.46,-21.0,-7.0,,,,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,ok,no,ok,no,1,0.0,0.0,0.0,0.0,79.0,0.0,1,1.0,1.0,0.0,0.0,6.0,0.25,-1.0,-1.0,0.0,0.0,73.0,-0.25,1.0,1.2,,0.264,0.0,2.0,3.0,28.0,16.0,2.2
2026-08-30,021,法甲,lg-ligue1,2.7,1.72,1.4,11.0,13.0,5.0,2.0,,,,,,,26.0,,,0.194,0.32,-2.0,3.0,,,,2-0（1-0）,主胜,胜胜,2,2,0,1.0,0.0,ok,no,ok,ok,1,1.0,0.0,1.0,0.0,14.0,0.5,1,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,1.0,0.0,-32.0,0.5,,,,0.484,,,,,,
2026-08-30,022,巴甲,lg-bras,2.7,1.71,0.79,18.0,14.0,6.0,4.0,,,,,,,26.0,,,0.275,0.92,4.0,2.0,,,,3-0（1-0）,主胜,胜胜,3,3,0,1.0,0.0,ok,no,ok,ok,4,0.75,0.25,0.25,0.25,31.0,0.375,3,0.333,0.667,0.333,0.333,27.5,0.333,0.417,-0.417,-0.083,-0.083,3.5,0.042,,,,0.475,,,,,,
2026-08-30,023,西甲,lg-laliga,2.1,0.56,2.64,8.0,17.0,2.0,7.0,,,,,,,20.0,,4.0,-0.219,-2.08,-9.0,-5.0,,,,0-2（0-2）,客胜,负负,2,0,2,0.0,2.0,no,no,no,ok,1,0.0,0.0,1.0,0.0,,,1,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,-1.0,,,,,,0.281,,,,,,
2026-08-31,001,芬超,lg-fin,2.3,,,,,,,,,,,,,18.0,,20.0,-0.189,,,,,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,no,no,no,,2,0.0,0.5,0.0,0.5,36.0,0.0,4,1.25,0.5,0.75,0.25,1.2,1.0,-1.25,0.0,-0.75,0.25,34.8,-1.0,1.0,1.2,,0.264,,,,28.0,16.0,2.2
2026-08-31,002,芬超,lg-fin,2.3,,,,,,,,,,,,,18.0,,6.0,-0.231,,,,,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,,0,,,,,,,4,0.75,0.5,0.5,0.5,12.7,0.75,,,,,,,,,,0.308,,,,35.0,28.0,
2026-08-31,003,意甲,lg-sa,2.5,,,,,,,,,,,,,32.0,,,0.4,,,,,,,0-4（0-3）,客胜,负负,4,0,4,0.0,3.0,ok,no,ok,,1,0.0,0.0,0.0,0.0,46.0,0.0,1,1.0,0.0,1.0,0.0,27.0,0.25,-1.0,0.0,-1.0,0.0,19.0,-0.25,,,,0.6,0.0,2.0,3.0,25.0,15.0,
2026-08-31,004,瑞超,lg-swe,2.5,,,,,,,,,,,,,19.0,,13.0,0.176,,,,,,,4-0（3-0）,主胜,胜胜,4,4,0,3.0,0.0,ok,no,ok,,3,1.333,0.333,0.667,0.333,29.0,0.5,7,0.143,0.714,0.0,0.286,18.7,0.333,1.19,-0.381,0.667,0.047,10.3,0.167,,,,0.529,,,,20.0,9.0,
2026-08-31,005,瑞超,lg-swe,3.1,,,,,,,,,,,,,19.0,,16.0,0.611,,,,,,,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,no,no,no,,5,1.4,0.6,0.6,0.2,30.4,0.636,3,0.333,0.667,0.0,0.333,36.3,0.25,1.067,-0.067,0.6,-0.133,-5.9,0.386,,,,0.722,,,,23.0,17.0,
2026-08-31,006,西甲,lg-laliga,2.0,,,,,,,,,,,,,23.0,,4.0,-0.227,,,,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,ok,ok,,2,0.0,0.0,0.0,0.5,90.0,0.0,2,0.0,0.0,0.0,0.0,73.0,,0.0,0.0,0.0,0.5,17.0,,,,,0.182,2.0,1.0,2.0,11.0,12.0,
2026-08-31,007,意甲,lg-sa,2.8,,,,,,,,,,,,,26.0,,,0.4,,,,,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,ok,ok,ok,,1,0.0,0.0,1.0,0.0,,,1,0.0,0.0,0.0,0.0,59.0,,0.0,0.0,1.0,0.0,,,,,,0.6,,,,15.0,9.0,
2026-08-31,009,英超,lg-eng,2.7,,,,,,,,,,,,,17.0,,3.0,-0.357,,,,,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,ok,no,ok,,1,1.0,1.0,0.0,0.0,20.0,1.0,2,2.0,0.0,1.0,0.0,8.0,0.667,-1.0,1.0,-1.0,0.0,12.0,0.333,1.0,,,0.286,,,,,,
2026-08-31,010,葡超,lg-prime,3.0,,,,,,,,,,,,,21.0,,9.0,0.862,,,,,,,2-1（1-0）,主胜,胜胜,3,2,1,1.0,0.0,ok,ok,ok,,8,1.25,0.25,0.625,0.0,28.7,0.556,1,0.0,1.0,0.0,1.0,32.0,0.0,1.25,-0.75,0.625,-1.0,-3.3,0.556,2.3,0.7,,0.862,,,,2.0,13.0,3.0
2026-08-31,012,西甲,lg-laliga,3.3,,,,,,,,,,,,,9.0,,12.0,0.609,,,,,,,5-2（2-1）,主胜,胜胜,7,5,2,2.0,1.0,ok,no,ok,,1,0.0,0.0,1.0,0.0,,,2,0.5,0.0,0.5,0.0,26.0,0.25,-0.5,0.0,0.5,0.0,,,,,0.0,0.739,,,,24.0,10.0,
2026-09-01,001,沙特联,lg-spl,2.7,,,,,,,,,,,,,37.0,,,0.185,,,,,,,3-0（2-0）,主胜,胜胜,3,3,0,2.0,0.0,ok,no,ok,ok,3,0.333,0.333,1.0,0.0,0.0,0.333,0,,,,,,,,,,,,,,,,0.407,1.0,2.0,2.0,,,
2026-09-01,002,英冠,lg-champ,2.6,,,,,,,,,,,,,17.0,,,0.053,,,,,,,2-0（2-0）,主胜,胜胜,2,2,0,2.0,0.0,ok,no,ok,no,1,0.0,1.0,0.0,1.0,44.0,,0,,,,,,,,,,,,,,,,0.421,,,,,,
2026-09-01,003,英冠,lg-champ,2.7,,,,,,,,,,,,,20.0,,17.0,0.0,,,,,,,4-2（2-1）,主胜,胜胜,6,4,2,2.0,1.0,ok,no,ok,no,2,1.5,1.0,1.0,0.0,17.5,0.5,1,0.0,0.0,0.0,0.0,,,1.5,1.0,1.0,0.0,,,,,,0.476,2.0,2.0,1.0,,,
2026-09-01,004,英冠,lg-champ,2.1,,,,,,,,,,,,,18.0,,,-0.308,,,,,,,0-2（0-1）,客胜,负负,2,0,2,0.0,1.0,ok,no,no,ok,0,,,,,,,0,,,,,,,,,,,,,,,,0.077,,,,,,
2026-09-01,005,英冠,lg-champ,2.1,,,,,,,,,,,,,19.0,,,-1.0,,,,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,no,0,,,,,,,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,2.0,1.0,2.0,,,
2026-09-01,006,英冠,lg-champ,2.0,,,,,,,,,,,,,17.0,,,0.214,,,,,,,1-3（0-1）,客胜,负负,4,1,3,0.0,1.0,no,no,no,,2,0.0,0.0,0.0,1.0,86.0,0.0,0,,,,,,,,,,,,,,,,0.393,2.0,2.0,1.0,,,
2026-09-01,007,英冠,lg-champ,2.1,,,,,,,,,,,,,17.0,,,0.143,,,,,,,3-2（1-1）,主胜,平胜,5,3,2,1.0,1.0,ok,no,ok,no,1,0.0,0.0,0.0,0.0,,,1,0.0,0.0,1.0,0.0,86.0,,0.0,0.0,-1.0,0.0,,,,,,0.571,,,,,,
2026-09-01,008,英冠,lg-champ,3.0,,,,,,,,,,,,,18.0,,,-0.667,,,,,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,no,no,no,no,3,0.333,0.0,0.333,0.333,44.0,1.0,0,,,,,,,,,,,,,,,,0.0,,,,,,
2026-09-01,009,英冠,lg-champ,2.4,,,,,,,,,,,,,17.0,,,-0.15,,,,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,no,no,no,,1,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,2.0,2.0,1.0,,,
2026-09-01,010,意大利杯,lg-sa,2.3,,,,,,,,,,,,,27.0,,,0.625,,,,,,,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,no,no,no,,2,0.0,0.0,0.0,0.0,,,2,0.5,0.5,0.0,0.5,6.0,1.0,-0.5,-0.5,0.0,-0.5,,,,,,0.625,4.0,,,,,
2026-09-02,001,日联赛杯,lg-j1,2.35,,,,,,,,,,,,,24.0,,,0.4,,,,,,,0-2（0-1）,客胜,负负,2,0,2,0.0,1.0,ok,ok,ok,,0,,,,,,,1,0.0,2.0,0.0,1.0,4.0,,,,,,,,,,,0.6,,,,3.0,7.0,
2026-09-02,002,日职联,lg-j1,1.9,,,,,,,,,,,,,30.0,,,-0.08,,,,,,,2-0（1-0）,主胜,胜胜,2,2,0,1.0,0.0,no,no,no,,2,1.0,0.5,0.5,0.0,35.0,0.667,3,0.667,0.333,0.333,0.0,4.0,0.25,0.333,0.167,0.167,0.0,31.0,0.417,,,,0.28,,,,10.0,4.0,
2026-09-02,003,日职联,lg-j1,3.0,,,,,,,,,,,,,26.0,,3.0,0.0,,,,,,,4-2（2-0）,主胜,胜胜,6,4,2,2.0,0.0,no,no,no,,1,0.0,0.0,0.0,0.0,,,3,1.333,1.667,0.333,0.333,15.3,0.5,-1.333,-1.667,-0.333,-0.333,,,,,,0.25,,,,11.0,6.0,
2026-09-02,004,日职联,lg-j1,3.5,,,,,,,,,,,,,27.0,,2.0,-0.167,,,,,,,2-1（0-0）,主胜,平胜,3,2,1,0.0,0.0,ok,ok,ok,,1,0.0,0.0,0.0,0.0,,,1,1.0,0.0,0.0,0.0,6.0,1.0,-1.0,0.0,0.0,0.0,,,,,,0.167,3.0,1.0,1.0,13.0,3.0,
2026-09-02,005,意大利杯,lg-sa,2.75,1.34,1.77,7.0,15.0,3.0,7.0,,,,,,,32.0,,2.0,0.4,-0.4299999999999999,-8.0,-4.0,,,,1-1（1-1）,平,平平,2,1,1,1.0,1.0,ok,ok,ok,,2,0.0,0.0,0.0,0.5,,,1,0.0,0.0,1.0,0.0,,,0.0,0.0,-1.0,0.5,,,,,,0.28,3.0,1.0,1.0,11.0,6.0,
2026-09-02,006,意大利杯,lg-sa,2.0,1.31,1.09,16.0,11.0,8.0,4.0,,,,,,,30.0,,10.0,0.167,0.2199999999999999,5.0,4.0,,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,no,ok,,2,0.5,0.0,1.0,0.0,29.0,1.0,2,0.0,0.0,0.0,0.0,46.0,0.0,0.5,0.0,1.0,0.0,-17.0,1.0,,,,0.5,,,,,,
2026-09-02,007,英冠,lg-champ,1.85,0.23,0.88,4.0,9.0,0.0,3.0,,,,,,,19.0,,16.0,0.0,-0.65,-5.0,-3.0,,,,0-3（0-1）,客胜,负负,3,0,3,0.0,1.0,no,no,no,,1,0.0,0.0,0.0,0.0,54.0,0.0,0,,,,,,,,,,,,,,,,0.5,,,,3.0,6.0,
2026-09-02,008,英冠,lg-champ,2.5,0.57,0.39,15.0,4.0,3.0,1.0,,,,,,,19.0,,,0.0,0.1799999999999999,11.0,2.0,,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,,2,0.0,0.0,0.0,0.0,76.0,0.0,1,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,-1.0,,,,,,0.2,,,,8.0,3.0,
2026-09-02,009,英冠,lg-champ,2.4,2.09,0.6,20.0,9.0,4.0,3.0,,,,,,,19.0,,12.0,0.35,1.4899999999999998,11.0,1.0,,,,2-1（1-0）,主胜,胜胜,3,2,1,1.0,0.0,ok,no,ok,,1,0.0,0.0,0.0,0.0,54.0,0.0,1,0.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.0,0.0,-1.0,51.0,0.0,,,,0.55,,,,6.0,3.0,
2026-09-02,010,德国杯,lg-dfb,3.55,0.13,3.11,5.0,22.0,2.0,9.0,0.0,8.0,,,,,18.0,,2.0,,-2.98,-17.0,-7.0,-8.0,,,1-4（1-2）,客胜,负负,5,1,4,1.0,2.0,ok,ok,ok,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,,,,,,,0.85,2.7,,,,,,4.0,7.0,3.5500000000000003
2026-09-02,011,英冠,lg-champ,2.5,0.64,1.22,11.0,10.0,3.0,2.0,,,,,,,18.0,,17.0,0.0,-0.58,1.0,1.0,,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,ok,ok,no,,1,1.0,1.0,0.0,1.0,2.0,0.333,1,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0,-59.0,0.333,,,,0.353,,,,7.0,4.0,
2026-09-02,012,巴甲,lg-bras,3.15,1.75,0.49,14.0,8.0,4.0,2.0,9.0,7.0,,,,,21.0,,11.0,0.667,1.26,6.0,2.0,2.0,,,2-0（2-0）,主胜,胜胜,2,2,0,2.0,0.0,ok,no,ok,,5,0.6,0.2,0.4,0.2,42.8,0.333,2,1.0,0.5,0.5,0.0,10.0,0.667,-0.4,-0.3,-0.1,0.2,32.8,-0.334,,,,0.667,3.0,1.0,1.0,,,
2026-09-02,013,巴西杯,lg-bras,1.9,,,19.0,9.0,4.0,1.0,5.0,1.0,,,,,18.0,,5.0,-0.171,,10.0,3.0,4.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,,5,0.2,0.4,0.2,0.0,48.0,0.143,3,1.333,0.333,0.333,0.0,4.7,0.571,-1.133,0.067,-0.133,0.0,43.3,-0.428,,,,0.341,4.0,1.0,,,,
2026-09-03,001,沙特联,lg-spl,3.6,0.86,2.12,,,,,,,,,0.0,0.0,38.0,,2.0,0.0,-1.2600000000000002,,,,,0.0,2-2（1-1）,平,平平,4,2,2,1.0,1.0,ok,no,ok,,1,0.0,2.0,0.0,1.0,26.0,0.0,0,,,,,,,,,,,,,,,0.0,0.4,,,,8.0,5.0,
2026-09-03,002,沙特联,lg-spl,2.05,1.33,0.22,,,,,,,,,,,36.0,,,-0.4,1.11,,,,,,3-0（3-0）,主胜,胜胜,3,3,0,3.0,0.0,ok,no,ok,,0,,,,,,,1,0.0,0.0,0.0,1.0,,,,,,,,,,0.5,0.0,0.0,,,,4.0,4.0,
2026-09-03,003,瑞超,lg-swe,3.9,1.52,2.08,,,,,,,,,,,18.0,,19.0,0.16,-0.56,,,,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,no,ok,,8,0.125,0.625,0.0,0.375,18.7,0.333,4,1.0,0.25,0.75,0.25,29.0,0.5,-0.875,0.375,-0.75,0.125,-10.3,-0.167,,,73.0,0.52,,,,,,
2026-09-03,004,沙特联,lg-spl,3.7,0.95,1.08,,,,,,,,,0.0,0.0,36.0,,,0.6,-0.1300000000000001,,,,,0.0,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,no,ok,,0,,,,,,,1,0.0,0.0,0.0,1.0,,,,,,,,,,,0.0,0.4,,,,5.0,2.0,
2026-09-03,005,法甲,lg-ligue1,2.95,3.46,1.21,,,,,,,,,,,28.0,,0.0,-0.379,2.25,,,,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,ok,ok,ok,,1,0.0,0.0,0.0,0.0,68.0,0.0,2,1.5,0.0,1.0,0.0,11.0,1.0,-1.5,0.0,-1.0,0.0,57.0,-1.0,,1.85,0.0,0.207,,,,4.0,2.0,
2026-09-03,006,西甲,lg-laliga,1.91,1.05,0.43,,,,,,,,,,,23.0,,10.0,0.258,0.6200000000000001,,,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,ok,ok,,3,0.0,0.0,0.0,0.0,63.0,,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,6.0,0.484,,,,,,
2026-09-03,007,巴西杯,lg-bras,1.6,,,,,,,,,,,,,19.0,,3.0,-0.047,,,,,,,3-1（2-0）,主胜,胜胜,4,3,1,2.0,0.0,ok,no,ok,,4,0.0,0.5,0.0,0.5,28.7,0.0,5,0.4,0.2,0.4,0.2,23.0,0.4,-0.4,0.3,-0.4,0.3,5.7,-0.4,,,40.0,0.279,0.0,4.0,1.0,,,
2026-09-04,002,法甲,lg-ligue1,2.6,,,,,,,,,,,,,34.0,,1.0,0.3,,,,,,,3-1（2-1）,主胜,胜胜,4,3,1,2.0,1.0,ok,no,ok,no,5,0.6,0.0,0.6,0.2,43.2,0.429,1,0.0,1.0,0.0,1.0,12.0,0.0,0.6,-1.0,0.6,-0.8,31.2,0.429,,,0.0,0.5,,,,3.0,1.0,
2026-09-04,003,挪超,lg-nor,3.5,,,,,,,,,,,,,14.0,,19.0,-0.5,,,,,,,1-2（0-1）,客胜,负负,3,1,2,0.0,1.0,ok,ok,ok,ok,2,0.5,1.0,0.5,0.5,24.5,1.0,9,1.0,0.222,0.667,0.111,19.0,0.5,-0.5,0.778,-0.167,0.389,5.5,0.5,,,2.0,0.2,,,,47.0,14.0,
2026-09-04,004,沙特联,lg-spl,3.9,,,,,,,,,,,,,36.0,,4.0,-0.577,,,,,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,no,ok,no,0,,,,,,,4,0.25,0.25,1.0,0.0,0.0,0.333,,,,,,,0.9,,0.0,0.077,,,,15.0,3.0,
2026-09-04,006,荷甲,lg-ered,2.5,,,,,,,,,,,,,19.0,,7.0,-0.19,,,,,,,2-2（1-1）,平,平平,4,2,2,1.0,1.0,ok,no,ok,no,1,0.0,0.0,1.0,0.0,,,0,,,,,,,,,,,,,,,1.0,0.286,3.0,1.0,1.0,,,
2026-09-04,008,德甲,lg-bundes,2.8,,,,,,,,,,,,,28.0,,16.0,0.292,,,,,,,4-1（1-0）,主胜,胜胜,5,4,1,1.0,0.0,no,no,ok,no,1,0.0,0.0,0.0,1.0,,,1,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,,1.5,1.0,0.5,,,,,,
2026-09-04,009,意甲,lg-sa,2.3,,,,,,,,,,,,,26.0,,13.0,-0.333,,,,,,,1-4（1-3）,客胜,负负,5,1,4,1.0,3.0,ok,no,ok,no,2,0.0,0.0,0.0,0.5,82.0,0.0,2,0.0,0.5,0.5,0.5,29.0,0.0,0.0,-0.5,-0.5,0.0,53.0,0.0,0.9,,5.0,0.0,,,,,,
2026-09-04,010,英超,lg-eng,3.3,,,,,,,,,,,,,18.0,,8.0,-1.0,,,,,,,0-2（0-2）,客胜,负负,2,0,2,0.0,2.0,ok,no,ok,no,1,0.0,0.0,0.0,0.0,,,2,0.0,0.5,0.0,1.0,5.0,0.0,0.0,-0.5,0.0,-1.0,,,,1.6,0.0,0.0,,,,,,
